Salário,Idade,Formação,Sexo,Raça
2561.23,32,Ensino Médio,Feminino,Branco
2568.52,23,Ensino Médio,Feminino,Negro
1200.0,19,Ensino Fundamental,Feminino,Indígena
7900.43,26,Pós-Graduação,Feminino,Negro
12093.14,50,Pós-Graduação,Masculino,Negro
14587.69,40,Mestrado,Feminino,Branco
2069.58,28,Ensino Médio,Feminino,Indígena
12487.89,38,Mestrado,Feminino,Branco
7420.87,43,Graduação,Feminino,Indígena
6963.66,41,Graduação,Feminino,Branco
5810.85,33,Graduação,Feminino,Branco
12949.14,33,Doutorado,Feminino,Branco
1969.41,34,Ensino Fundamental,Masculino,Pardo
8330.82,54,Graduação,Masculino,Branco
3250.29,47,Ensino Médio,Feminino,Negro
13542.3,55,Doutorado,Masculino,Branco
6817.1,41,Graduação,Masculino,Branco
2213.58,28,Ensino Fundamental,Masculino,Branco
7048.97,55,Graduação,Feminino,Negro
5498.8,36,Graduação,Masculino,Negro
10625.42,26,Mestrado,Feminino,Branco
7703.0,28,Pós-Graduação,Feminino,Pardo
5285.97,48,Pós-Graduação,Feminino,Branco
4577.25,41,Ensino Médio,Feminino,Branco
12187.49,31,Pós-Graduação,Masculino,Negro
13959.29,31,Doutorado,Feminino,Pardo
6912.86,70,Graduação,Feminino,Pardo
4810.02,45,Ensino Médio,Feminino,Asiático
4916.66,37,Graduação,Feminino,Branco
6567.63,45,Pós-Graduação,Feminino,Negro
2116.01,18,Ensino Médio,Masculino,Negro
2159.66,28,Ensino Médio,Feminino,Branco
4695.89,30,Graduação,Feminino,Pardo
8682.37,55,Pós-Graduação,Feminino,Negro
7764.52,18,Pós-Graduação,Feminino,Branco
5677.44,28,Pós-Graduação,Feminino,Negro
1668.0,40,Ensino Fundamental,Feminino,Pardo
6447.53,34,Graduação,Masculino,Branco
1384.04,28,Ensino Médio,Masculino,Branco
10176.63,36,Mestrado,Feminino,Branco
5292.18,59,Graduação,Masculino,Branco
11392.32,50,Mestrado,Feminino,Pardo
6633.71,20,Pós-Graduação,Masculino,Branco
5725.8,40,Graduação,Feminino,Pardo
4289.27,18,Graduação,Masculino,Negro
4855.93,43,Ensino Médio,Masculino,Branco
7618.94,51,Graduação,Masculino,Branco
2809.3,23,Ensino Médio,Feminino,Pardo
6338.88,44,Graduação,Masculino,Branco
11908.46,58,Mestrado,Feminino,Branco
2667.71,18,Ensino Médio,Masculino,Pardo
7209.12,41,Graduação,Masculino,Pardo
1942.38,41,Ensino Médio,Feminino,Branco
3385.15,38,Ensino Médio,Masculino,Branco
7832.84,27,Mestrado,Feminino,Pardo
3927.48,43,Ensino Médio,Masculino,Branco
5404.61,35,Graduação,Masculino,Negro
3005.24,42,Ensino Médio,Feminino,Pardo
13395.0,31,Mestrado,Feminino,Branco
8248.72,40,Graduação,Feminino,Branco
7338.46,70,Graduação,Masculino,Branco
10265.89,21,Pós-Graduação,Masculino,Branco
6916.62,18,Graduação,Feminino,Branco
4746.05,41,Graduação,Feminino,Pardo
5056.23,36,Graduação,Feminino,Pardo
5668.38,37,Graduação,Masculino,Branco
7479.12,27,Graduação,Feminino,Branco
3070.5,44,Ensino Médio,Masculino,Indígena
11447.89,57,Doutorado,Feminino,Negro
4997.58,31,Graduação,Feminino,Branco
5623.86,51,Graduação,Feminino,Branco
3137.32,43,Ensino Médio,Feminino,Asiático
6820.56,44,Graduação,Masculino,Negro
6993.28,42,Pós-Graduação,Feminino,Negro
7624.42,34,Pós-Graduação,Feminino,Pardo
14040.04,48,Mestrado,Masculino,Branco
8110.6,33,Graduação,Feminino,Branco
7132.5,51,Graduação,Masculino,Asiático
7448.33,53,Graduação,Masculino,Branco
9104.17,37,Pós-Graduação,Masculino,Pardo
3264.47,27,Graduação,Masculino,Pardo
7572.03,39,Mestrado,Feminino,Negro
6808.76,53,Graduação,Feminino,Branco
3076.66,34,Ensino Médio,Feminino,Negro
10041.59,41,Mestrado,Feminino,Pardo
4445.85,37,Graduação,Feminino,Indígena
5287.58,35,Graduação,Feminino,Branco
9110.89,59,Graduação,Feminino,Asiático
7476.52,51,Graduação,Masculino,Branco
13812.26,30,Doutorado,Feminino,Branco
2557.38,18,Ensino Médio,Masculino,Branco
7901.53,45,Graduação,Masculino,Branco
7211.91,29,Graduação,Masculino,Branco
7598.14,42,Graduação,Feminino,Branco
4766.79,37,Graduação,Feminino,Branco
8232.11,55,Pós-Graduação,Feminino,Indígena
3044.03,38,Ensino Médio,Masculino,Branco
10740.82,42,Mestrado,Feminino,Pardo
7986.47,66,Graduação,Masculino,Branco
2643.61,54,Ensino Fundamental,Masculino,Branco
4745.78,18,Graduação,Masculino,Branco
2753.26,36,Ensino Médio,Feminino,Branco
9135.25,33,Graduação,Masculino,Pardo
6341.5,46,Pós-Graduação,Feminino,Negro
4141.2,33,Ensino Médio,Masculino,Branco
2466.48,21,Ensino Médio,Feminino,Indígena
6014.38,41,Graduação,Masculino,Pardo
3532.06,51,Ensino Médio,Masculino,Pardo
7879.39,38,Doutorado,Feminino,Branco
6920.3,37,Graduação,Masculino,Branco
11572.35,38,Doutorado,Masculino,Branco
5302.06,30,Graduação,Masculino,Pardo
10881.54,37,Mestrado,Masculino,Branco
4603.11,36,Pós-Graduação,Feminino,Negro
6133.87,47,Mestrado,Feminino,Branco
4791.9,54,Pós-Graduação,Feminino,Branco
3178.61,48,Ensino Fundamental,Feminino,Branco
7831.83,34,Graduação,Masculino,Branco
4555.48,18,Graduação,Feminino,Branco
4931.53,37,Graduação,Feminino,Negro
5637.1,47,Graduação,Masculino,Pardo
3324.24,51,Ensino Fundamental,Masculino,Branco
2309.91,37,Ensino Médio,Feminino,Branco
14596.94,33,Mestrado,Masculino,Negro
5865.71,25,Graduação,Feminino,Branco
5978.27,49,Pós-Graduação,Feminino,Branco
1960.89,21,Ensino Médio,Feminino,Branco
4296.81,50,Ensino Médio,Feminino,Branco
3121.28,33,Graduação,Masculino,Pardo
8118.6,25,Pós-Graduação,Masculino,Pardo
15079.88,56,Pós-Graduação,Masculino,Branco
2058.41,25,Ensino Médio,Feminino,Negro
8641.22,22,Pós-Graduação,Feminino,Negro
7690.82,63,Graduação,Feminino,Branco
7648.8,47,Graduação,Feminino,Pardo
3055.53,44,Ensino Fundamental,Feminino,Negro
3854.08,42,Ensino Médio,Feminino,Branco
4748.87,31,Graduação,Feminino,Branco
7722.05,33,Pós-Graduação,Masculino,Indígena
2821.71,60,Ensino Fundamental,Feminino,Pardo
14328.06,38,Mestrado,Feminino,Asiático
9516.63,32,Doutorado,Masculino,Pardo
7916.39,56,Graduação,Masculino,Branco
5566.98,31,Graduação,Feminino,Negro
7028.54,45,Graduação,Masculino,Pardo
4374.58,56,Ensino Médio,Masculino,Negro
4403.3,37,Graduação,Masculino,Negro
2275.06,18,Ensino Médio,Feminino,Branco
9815.23,50,Pós-Graduação,Feminino,Branco
3246.42,55,Ensino Médio,Feminino,Pardo
3453.05,40,Graduação,Masculino,Pardo
3067.07,37,Ensino Médio,Feminino,Branco
3651.23,39,Ensino Médio,Masculino,Branco
3032.64,41,Ensino Médio,Feminino,Branco
7205.4,35,Graduação,Masculino,Branco
10918.19,61,Pós-Graduação,Feminino,Branco
5264.31,42,Graduação,Masculino,Branco
5577.19,40,Graduação,Masculino,Branco
7131.77,49,Pós-Graduação,Feminino,Branco
12929.19,34,Pós-Graduação,Masculino,Branco
13742.12,37,Mestrado,Masculino,Pardo
9787.43,46,Pós-Graduação,Feminino,Branco
3203.02,39,Ensino Médio,Feminino,Branco
9740.97,49,Mestrado,Masculino,Branco
9220.04,36,Pós-Graduação,Masculino,Branco
2521.25,44,Ensino Médio,Feminino,Branco
6594.75,49,Graduação,Feminino,Branco
4387.22,52,Ensino Médio,Feminino,Pardo
5185.02,18,Graduação,Feminino,Branco
7344.12,43,Pós-Graduação,Feminino,Branco
13858.16,50,Doutorado,Masculino,Branco
11040.13,28,Pós-Graduação,Masculino,Asiático
3254.63,52,Ensino Fundamental,Feminino,Branco
9643.22,42,Pós-Graduação,Feminino,Asiático
3732.4,34,Graduação,Feminino,Indígena
6151.18,45,Graduação,Feminino,Branco
4026.23,49,Ensino Médio,Feminino,Branco
1200.0,18,Ensino Médio,Masculino,Negro
3101.78,59,Ensino Médio,Feminino,Pardo
7928.43,18,Graduação,Masculino,Negro
18104.07,26,Doutorado,Feminino,Pardo
5605.95,57,Graduação,Feminino,Pardo
14217.28,51,Doutorado,Feminino,Indígena
2751.7,34,Ensino Médio,Masculino,Negro
6842.65,52,Graduação,Feminino,Branco
9145.38,44,Graduação,Masculino,Pardo
4857.69,42,Graduação,Masculino,Pardo
1572.65,18,Ensino Médio,Feminino,Branco
4594.11,27,Graduação,Feminino,Branco
8658.75,35,Pós-Graduação,Masculino,Branco
4021.4,18,Graduação,Masculino,Asiático
11950.5,49,Pós-Graduação,Feminino,Negro
12498.51,39,Doutorado,Feminino,Negro
8761.79,55,Graduação,Masculino,Asiático
1376.02,33,Ensino Médio,Feminino,Branco
2021.11,23,Ensino Médio,Feminino,Branco
5023.32,28,Graduação,Masculino,Branco
6805.93,43,Graduação,Masculino,Branco
9624.09,53,Mestrado,Feminino,Negro
3461.94,40,Ensino Médio,Feminino,Pardo
4848.87,51,Ensino Médio,Masculino,Branco
15753.71,39,Doutorado,Masculino,Branco
3951.05,47,Ensino Médio,Masculino,Negro
21442.73,60,Doutorado,Masculino,Branco
11748.39,46,Pós-Graduação,Masculino,Branco
2176.22,31,Ensino Médio,Feminino,Branco
5456.8,43,Graduação,Masculino,Pardo
2930.48,41,Ensino Fundamental,Masculino,Asiático
7746.13,35,Graduação,Masculino,Branco
10438.31,30,Mestrado,Masculino,Pardo
5089.05,66,Ensino Médio,Masculino,Branco
1858.05,36,Ensino Médio,Feminino,Negro
6602.41,18,Graduação,Masculino,Branco
5318.25,32,Graduação,Masculino,Branco
7350.37,30,Pós-Graduação,Masculino,Pardo
7150.25,37,Graduação,Masculino,Negro
2319.98,22,Ensino Médio,Masculino,Pardo
10553.91,33,Pós-Graduação,Masculino,Pardo
3259.05,43,Ensino Médio,Masculino,Branco
12704.25,23,Mestrado,Feminino,Negro
6195.65,54,Graduação,Masculino,Negro
9466.7,40,Graduação,Masculino,Branco
11536.39,42,Pós-Graduação,Masculino,Pardo
3967.72,35,Ensino Médio,Masculino,Branco
3148.44,42,Ensino Médio,Masculino,Negro
4873.84,49,Graduação,Feminino,Negro
2344.43,42,Ensino Médio,Feminino,Negro
4223.42,53,Ensino Médio,Feminino,Negro
3664.28,41,Ensino Médio,Feminino,Branco
7211.19,50,Graduação,Masculino,Pardo
2491.36,45,Ensino Médio,Feminino,Branco
3684.45,18,Graduação,Masculino,Negro
3979.69,29,Graduação,Feminino,Negro
2558.35,30,Ensino Médio,Masculino,Branco
7657.26,30,Graduação,Masculino,Branco
3243.16,27,Graduação,Masculino,Pardo
15797.32,53,Doutorado,Feminino,Branco
9035.43,58,Graduação,Feminino,Branco
3063.83,20,Ensino Médio,Masculino,Branco
11134.64,49,Pós-Graduação,Feminino,Asiático
6552.28,47,Graduação,Masculino,Indígena
10235.37,66,Pós-Graduação,Masculino,Pardo
3927.99,39,Graduação,Masculino,Negro
5128.61,21,Graduação,Feminino,Indígena
6302.19,21,Pós-Graduação,Feminino,Negro
2529.41,53,Ensino Fundamental,Masculino,Negro
2366.88,29,Ensino Médio,Feminino,Branco
4427.87,48,Ensino Fundamental,Feminino,Asiático
8151.77,39,Pós-Graduação,Masculino,Pardo
2250.51,50,Ensino Fundamental,Masculino,Negro
7037.47,21,Graduação,Masculino,Branco
13044.72,40,Mestrado,Masculino,Branco
3415.28,49,Graduação,Feminino,Branco
7655.54,48,Graduação,Masculino,Negro
8590.63,51,Pós-Graduação,Masculino,Negro
3830.12,19,Graduação,Feminino,Negro
8612.61,38,Pós-Graduação,Feminino,Branco
6555.45,39,Graduação,Feminino,Branco
8280.37,57,Graduação,Feminino,Branco
3754.96,70,Ensino Fundamental,Masculino,Branco
8346.94,57,Pós-Graduação,Masculino,Branco
8561.07,50,Pós-Graduação,Feminino,Pardo
3839.6,45,Ensino Médio,Masculino,Indígena
6059.33,40,Graduação,Feminino,Branco
7901.52,55,Graduação,Feminino,Branco
5843.69,42,Graduação,Feminino,Pardo
9899.84,34,Mestrado,Masculino,Negro
12540.66,39,Mestrado,Masculino,Branco
13958.13,31,Doutorado,Feminino,Asiático
4731.93,18,Graduação,Feminino,Branco
7630.3,19,Pós-Graduação,Masculino,Branco
8353.73,40,Graduação,Feminino,Pardo
6762.44,18,Mestrado,Masculino,Branco
11156.72,26,Pós-Graduação,Masculino,Branco
4718.38,45,Ensino Médio,Masculino,Branco
4418.91,30,Graduação,Masculino,Branco
3626.25,25,Ensino Médio,Masculino,Branco
5204.57,26,Graduação,Masculino,Branco
11822.6,54,Pós-Graduação,Masculino,Branco
3783.76,49,Ensino Médio,Masculino,Indígena
2302.72,29,Ensino Médio,Feminino,Pardo
12442.54,45,Pós-Graduação,Feminino,Branco
3306.86,41,Ensino Médio,Feminino,Branco
7572.29,49,Graduação,Masculino,Branco
14083.64,55,Mestrado,Masculino,Branco
7758.37,19,Graduação,Feminino,Negro
3857.28,45,Ensino Médio,Feminino,Branco
4821.54,40,Pós-Graduação,Feminino,Pardo
12619.01,53,Mestrado,Masculino,Asiático
4574.47,19,Graduação,Feminino,Branco
1945.35,24,Ensino Médio,Masculino,Pardo
9792.14,41,Pós-Graduação,Masculino,Pardo
6683.81,36,Graduação,Feminino,Pardo
10409.43,44,Mestrado,Feminino,Branco
2717.97,20,Ensino Médio,Feminino,Negro
5161.84,54,Ensino Médio,Masculino,Branco
15068.71,42,Doutorado,Masculino,Branco
9399.1,42,Graduação,Masculino,Branco
9941.76,38,Mestrado,Masculino,Branco
4093.15,26,Graduação,Feminino,Negro
5303.74,30,Graduação,Feminino,Negro
15401.99,59,Mestrado,Masculino,Branco
3060.29,40,Graduação,Feminino,Pardo
9259.36,40,Pós-Graduação,Masculino,Branco
4437.91,50,Ensino Médio,Feminino,Branco
12612.63,30,Mestrado,Masculino,Branco
3406.06,45,Ensino Médio,Feminino,Branco
6485.05,41,Pós-Graduação,Feminino,Branco
5085.49,36,Graduação,Masculino,Branco
2211.25,34,Ensino Médio,Masculino,Branco
7650.8,47,Graduação,Masculino,Branco
12552.0,46,Doutorado,Feminino,Negro
1875.45,30,Ensino Médio,Feminino,Indígena
4920.97,45,Graduação,Feminino,Branco
1344.74,26,Ensino Médio,Feminino,Negro
5409.13,31,Graduação,Feminino,Pardo
2342.84,44,Ensino Médio,Feminino,Branco
9753.73,43,Pós-Graduação,Masculino,Pardo
2208.25,27,Ensino Médio,Masculino,Negro
11666.28,44,Pós-Graduação,Masculino,Branco
2775.63,37,Ensino Médio,Masculino,Branco
3915.24,52,Ensino Médio,Masculino,Indígena
7111.68,45,Pós-Graduação,Feminino,Indígena
7482.99,26,Graduação,Masculino,Branco
15661.42,42,Doutorado,Feminino,Branco
2077.63,30,Ensino Médio,Masculino,Branco
4845.12,40,Graduação,Masculino,Pardo
5983.83,44,Graduação,Feminino,Branco
6149.33,45,Graduação,Feminino,Branco
3439.0,28,Ensino Médio,Masculino,Negro
5426.92,32,Graduação,Masculino,Negro
3646.43,40,Ensino Médio,Masculino,Negro
4592.64,34,Graduação,Feminino,Branco
6117.78,34,Graduação,Masculino,Pardo
4422.73,27,Graduação,Feminino,Asiático
3658.7,44,Graduação,Masculino,Pardo
16379.47,32,Doutorado,Masculino,Pardo
4671.64,36,Graduação,Feminino,Pardo
6710.75,40,Graduação,Feminino,Negro
8713.24,18,Doutorado,Feminino,Indígena
2391.67,20,Ensino Médio,Feminino,Pardo
4271.22,59,Graduação,Feminino,Negro
2213.67,21,Ensino Médio,Masculino,Pardo
4384.81,51,Ensino Médio,Masculino,Branco
6333.69,50,Graduação,Masculino,Pardo
2024.11,39,Ensino Fundamental,Masculino,Branco
3574.91,57,Ensino Médio,Feminino,Branco
3615.67,49,Ensino Médio,Masculino,Branco
10353.89,42,Pós-Graduação,Masculino,Negro
4598.02,44,Ensino Médio,Masculino,Indígena
4626.33,51,Graduação,Feminino,Pardo
3730.68,44,Ensino Médio,Masculino,Negro
7262.28,50,Pós-Graduação,Masculino,Negro
8882.92,59,Graduação,Masculino,Branco
8544.29,55,Pós-Graduação,Masculino,Branco
10498.31,36,Mestrado,Feminino,Branco
2040.93,29,Ensino Médio,Feminino,Branco
1997.48,40,Ensino Fundamental,Masculino,Branco
6662.6,64,Graduação,Feminino,Negro
4741.29,25,Graduação,Feminino,Branco
3185.9,37,Ensino Médio,Masculino,Pardo
5488.29,38,Graduação,Feminino,Branco
2069.75,29,Ensino Médio,Feminino,Branco
3422.34,41,Ensino Médio,Masculino,Branco
2820.09,33,Ensino Médio,Feminino,Pardo
1857.78,39,Ensino Médio,Feminino,Branco
11533.38,37,Pós-Graduação,Feminino,Asiático
10924.84,40,Pós-Graduação,Feminino,Pardo
17172.48,28,Doutorado,Feminino,Negro
4752.7,33,Graduação,Masculino,Branco
2966.03,38,Ensino Médio,Masculino,Pardo
5016.42,39,Graduação,Feminino,Branco
12277.63,40,Mestrado,Masculino,Negro
8243.45,47,Pós-Graduação,Feminino,Branco
7239.52,26,Graduação,Masculino,Branco
3970.01,36,Ensino Médio,Masculino,Branco
1814.43,28,Ensino Médio,Feminino,Pardo
2743.11,27,Ensino Médio,Masculino,Negro
4083.89,44,Graduação,Feminino,Branco
6600.15,40,Graduação,Feminino,Branco
1757.35,33,Ensino Fundamental,Feminino,Negro
2249.09,32,Graduação,Feminino,Branco
2154.14,24,Ensino Médio,Masculino,Negro
11940.32,52,Mestrado,Masculino,Branco
10243.66,38,Pós-Graduação,Masculino,Negro
2171.53,20,Ensino Fundamental,Feminino,Negro
7104.52,40,Graduação,Masculino,Branco
6787.57,30,Graduação,Feminino,Branco
7342.64,32,Graduação,Feminino,Negro
7485.32,51,Graduação,Feminino,Branco
2983.62,37,Ensino Médio,Masculino,Pardo
6931.23,59,Graduação,Feminino,Pardo
12188.93,70,Mestrado,Feminino,Negro
3403.17,56,Ensino Médio,Feminino,Pardo
13979.1,27,Doutorado,Feminino,Branco
4021.35,56,Ensino Médio,Feminino,Branco
9485.29,33,Doutorado,Masculino,Indígena
6981.59,45,Graduação,Masculino,Branco
8036.42,56,Graduação,Feminino,Pardo
8314.37,26,Mestrado,Feminino,Branco
4911.72,41,Graduação,Feminino,Indígena
8415.18,41,Graduação,Masculino,Asiático
3078.89,29,Ensino Médio,Feminino,Branco
4414.72,18,Graduação,Masculino,Asiático
3194.09,48,Ensino Médio,Feminino,Branco
7062.89,23,Graduação,Masculino,Branco
12219.48,47,Mestrado,Feminino,Pardo
5555.88,37,Graduação,Masculino,Branco
5364.09,56,Graduação,Masculino,Negro
5830.33,26,Graduação,Masculino,Branco
10658.99,39,Graduação,Masculino,Branco
3764.67,65,Ensino Médio,Feminino,Pardo
1200.0,31,Ensino Fundamental,Feminino,Pardo
5488.86,59,Ensino Médio,Feminino,Asiático
6143.5,30,Graduação,Feminino,Negro
5214.36,41,Graduação,Feminino,Branco
2917.81,29,Ensino Médio,Masculino,Branco
2977.18,46,Ensino Médio,Feminino,Branco
4451.99,24,Pós-Graduação,Feminino,Pardo
1746.25,33,Ensino Fundamental,Masculino,Pardo
10918.24,33,Pós-Graduação,Feminino,Asiático
2734.77,31,Ensino Médio,Feminino,Negro
13079.98,57,Doutorado,Masculino,Pardo
3292.32,30,Ensino Médio,Masculino,Asiático
5133.22,41,Graduação,Feminino,Pardo
3839.62,62,Ensino Médio,Feminino,Negro
6446.56,42,Mestrado,Feminino,Asiático
7068.48,18,Graduação,Feminino,Negro
4619.1,64,Ensino Médio,Masculino,Branco
9943.21,53,Mestrado,Feminino,Branco
5729.93,55,Graduação,Feminino,Negro
8953.93,56,Graduação,Masculino,Branco
5185.67,38,Graduação,Masculino,Negro
9989.18,22,Pós-Graduação,Masculino,Branco
8407.48,51,Graduação,Feminino,Asiático
5816.13,19,Pós-Graduação,Masculino,Pardo
5987.49,22,Graduação,Masculino,Pardo
6570.26,39,Graduação,Feminino,Pardo
4908.63,52,Ensino Médio,Feminino,Asiático
2227.38,31,Ensino Médio,Feminino,Pardo
8036.85,32,Pós-Graduação,Feminino,Pardo
4079.29,70,Ensino Médio,Masculino,Negro
7957.51,51,Graduação,Feminino,Branco
11500.62,45,Pós-Graduação,Masculino,Pardo
8614.7,57,Graduação,Feminino,Negro
3739.62,47,Ensino Médio,Feminino,Negro
3360.4,26,Graduação,Feminino,Pardo
2262.49,25,Ensino Médio,Masculino,Branco
5336.68,38,Graduação,Feminino,Branco
5935.99,36,Graduação,Feminino,Branco
7021.68,65,Graduação,Feminino,Pardo
2560.74,38,Ensino Médio,Feminino,Asiático
7639.09,60,Graduação,Masculino,Branco
4685.26,44,Graduação,Masculino,Pardo
2814.82,49,Ensino Médio,Feminino,Branco
4768.53,18,Graduação,Feminino,Branco
9697.91,68,Pós-Graduação,Feminino,Pardo
3971.53,30,Ensino Médio,Masculino,Asiático
3005.03,53,Ensino Médio,Feminino,Pardo
3383.74,21,Graduação,Masculino,Branco
4847.04,59,Ensino Médio,Masculino,Asiático
17127.88,21,Doutorado,Masculino,Branco
4357.26,28,Ensino Médio,Masculino,Branco
5003.57,34,Graduação,Feminino,Indígena
2545.24,35,Ensino Médio,Feminino,Negro
5865.5,35,Graduação,Feminino,Indígena
10803.84,44,Pós-Graduação,Masculino,Pardo
2149.95,27,Ensino Médio,Feminino,Branco
6018.5,43,Graduação,Feminino,Branco
8955.14,60,Pós-Graduação,Masculino,Pardo
9439.5,27,Pós-Graduação,Masculino,Branco
5389.87,38,Graduação,Masculino,Negro
10899.79,50,Mestrado,Masculino,Branco
3738.04,19,Graduação,Masculino,Branco
6266.54,24,Pós-Graduação,Feminino,Indígena
6479.37,46,Graduação,Masculino,Branco
6183.92,35,Graduação,Feminino,Branco
1843.51,42,Ensino Médio,Masculino,Branco
17092.98,44,Mestrado,Masculino,Branco
13283.97,19,Doutorado,Feminino,Asiático
11281.67,60,Mestrado,Masculino,Pardo
6968.38,38,Graduação,Feminino,Branco
3560.16,39,Ensino Médio,Feminino,Branco
5693.26,37,Graduação,Masculino,Indígena
7998.81,46,Graduação,Feminino,Branco
9852.21,49,Pós-Graduação,Masculino,Branco
13812.24,18,Mestrado,Masculino,Branco
6498.86,49,Graduação,Feminino,Branco
5621.19,24,Graduação,Feminino,Negro
4111.44,33,Graduação,Masculino,Pardo
15835.0,27,Mestrado,Feminino,Branco
7249.59,33,Graduação,Feminino,Branco
1909.96,35,Ensino Fundamental,Masculino,Branco
6457.29,37,Graduação,Feminino,Negro
9207.25,19,Pós-Graduação,Feminino,Asiático
6343.4,40,Graduação,Feminino,Branco
4602.74,45,Ensino Médio,Feminino,Branco
2931.49,38,Ensino Médio,Masculino,Indígena
1867.43,33,Ensino Fundamental,Masculino,Pardo
13511.02,28,Doutorado,Masculino,Branco
6977.74,18,Pós-Graduação,Feminino,Branco
